0.35261,0.090462,0.04755,0.1962,0.031085,0.025147,0.030031,0.049276,0.035475,0.10276,0.039406
0.36955,0.073841,0.057683,0.16894,0.063941,0.021496,0.027016,0.048531,0.031466,0.095933,0.041597
0.35688,0.082041,0.051635,0.18482,0.051871,0.024225,0.028027,0.047515,0.032383,0.098429,0.04218
0.34751,0.094919,0.04285,0.20007,0.033968,0.026134,0.029589,0.044863,0.035689,0.10377,0.040645
0.2743,0.15567,0.037102,0.179,0.028327,0.039086,0.044075,0.052198,0.055986,0.085795,0.048451
0.16058,0.24701,0.027369,0.12242,0.022565,0.064335,0.07877,0.060464,0.10565,0.052697,0.058136
0.059972,0.31569,0.014926,0.054083,0.016597,0.094617,0.12597,0.056822,0.18052,0.019717,0.061083
0.018529,0.32027,0.0080278,0.020108,0.01226,0.11449,0.15778,0.04328,0.24293,0.0048867,0.057446
0.01445,0.285,0.0055012,0.014906,0.011003,0.126,0.16992,0.027132,0.29055,0.0031653,0.052364
0.011454,0.25685,0.0037533,0.010683,0.010883,0.13769,0.17005,0.019473,0.32742,0.001882,0.049857
0.0094343,0.22991,0.0025785,0.0066954,0.011004,0.15095,0.162,0.012903,0.36643,0.0010152,0.047083
0.0082636,0.19898,0.0020348,0.0042062,0.011004,0.16319,0.15636,0.009147,0.40308,0.00058,0.043145
0.0075056,0.16609,0.0017177,0.0028733,0.010827,0.17601,0.14609,0.0062996,0.44306,0.00040618,0.039116
0.0066447,0.13108,0.0014051,0.0019017,0.010468,0.19222,0.13301,0.0046773,0.48202,0.00025899,0.036312
0.0059381,0.10556,0.0012114,0.001342,0.0099973,0.20635,0.11721,0.0035819,0.51378,0.00016544,0.034853
0.0054289,0.077865,0.0010308,0.00087197,0.0093274,0.21994,0.10369,0.0027331,0.54687,9.695e-05,0.032142
0.0048357,0.062052,0.0010943,0.0005831,0.0085376,0.22778,0.088015,0.0022424,0.5742,8.2236e-05,0.03058
0.0041279,0.046108,0.0012257,0.00039999,0.0076666,0.23575,0.074689,0.001921,0.60006,7.1768e-05,0.027978
0.0033623,0.033574,0.0012962,0.0002317,0.0070221,0.24264,0.060686,0.0016333,0.62471,5.9636e-05,0.024786
0.0026328,0.025008,0.0013179,0.00013806,0.0064931,0.2485,0.052048,0.0015384,0.64066,5.1735e-05,0.02162
0.0019463,0.016729,0.0013247,5.5233e-05,0.0059485,0.25398,0.043211,0.0015413,0.65712,4.0901e-05,0.018107
0.0012494,0.012722,0.0013225,3.4211e-05,0.00565,0.25905,0.037274,0.0015431,0.66476,3.5417e-05,0.016362
0.0007242,0.0089882,0.0013183,2.5053e-05,0.0054653,0.26059,0.032051,0.001416,0.67465,3.1155e-05,0.01474
0.0003559,0.0063909,0.0013065,1.7422e-05,0.0053391,0.26107,0.025729,0.0011961,0.68554,2.5952e-05,0.013033
0.00019063,0.0051407,0.0013682,1.2973e-05,0.0052509,0.26182,0.021772,0.0010875,0.69134,2.2121e-05,0.011989
7.8775e-05,0.0042693,0.0014316,9.104e-06,0.0051824,0.25783,0.017728,0.0009867,0.70171,1.807e-05,0.010761
